start result analysis from detection_results.pkl

    Compute different category objects' precision & recall 
    under different IoU
    
ClassName	Precision       	Recall          	Condition
cake    	  0.408163210248	  0.542682926829	@ [catIds = 61 | IoU = 0.7:0.95]
chair   	  0.289130044439	  0.455376344086	@ [catIds = 62 | IoU = 0.7:0.95]
couch   	  0.210541406849	  0.344061735366	@ [catIds = 63 | IoU = 0.7:0.95]
potted plant	  0.318462371924	  0.518518518519	@ [catIds = 64 | IoU = 0.7:0.95]
bed     	   0.19788793863	  0.353313840156	@ [catIds = 65 | IoU = 0.7:0.95]
dining table	  0.295043342309	  0.459100204499	@ [catIds = 67 | IoU = 0.7:0.95]
toilet  	  0.206125493402	  0.385131894484	@ [catIds = 70 | IoU = 0.7:0.95]
tv      	  0.519498444249	  0.618249534451	@ [catIds = 72 | IoU = 0.7:0.95]
laptop  	  0.486969702004	  0.598958333333	@ [catIds = 73 | IoU = 0.7:0.95]
mouse   	  0.525632865369	  0.603896103896	@ [catIds = 74 | IoU = 0.7:0.95]
remote  	  0.524697406711	   0.60534591195	@ [catIds = 75 | IoU = 0.7:0.95]
keyboard	  0.275557560181	  0.406949352179	@ [catIds = 76 | IoU = 0.7:0.95]
cell phone	  0.409624310206	  0.522875816993	@ [catIds = 77 | IoU = 0.7:0.95]
microwave	   0.28918101003	  0.416666666667	@ [catIds = 78 | IoU = 0.7:0.95]
oven    	  0.479629330031	   0.60303030303	@ [catIds = 79 | IoU = 0.7:0.95]
toaster 	  0.241633788012	  0.371794871795	@ [catIds = 80 | IoU = 0.7:0.95]
sink    	  0.414757190005	             0.5	@ [catIds = 81 | IoU = 0.7:0.95]
refrigerator	  0.282514955666	  0.426666666667	@ [catIds = 82 | IoU = 0.7:0.95]
book    	   0.48195983048	  0.580687830688	@ [catIds = 84 | IoU = 0.7:0.95]
clock   	 0.0955242541101	   0.23693534101	@ [catIds = 85 | IoU = 0.7:0.95]
vase    	  0.395422849762	  0.508114856429	@ [catIds = 86 | IoU = 0.7:0.95]
scissors	   0.29483959382	  0.456204379562	@ [catIds = 87 | IoU = 0.7:0.95]
teddy bear	  0.252693558373	  0.328703703704	@ [catIds = 88 | IoU = 0.7:0.95]
hair drier	  0.383603767609	  0.477192982456	@ [catIds = 89 | IoU = 0.7:0.95]
toothbrush	 0.0370181559099	  0.106060606061	@ [catIds = 90 | IoU = 0.7:0.95]
person  	  0.176669804264	  0.249122807018	@ [catIds = 1 | IoU = 0.75:0.95]
bicycle 	  0.374031980303	  0.450589217779	@ [catIds = 2 | IoU = 0.75:0.95]
car     	  0.166542787625	  0.244585987261	@ [catIds = 3 | IoU = 0.75:0.95]
motorcycle	  0.284019671561	  0.382690302398	@ [catIds = 4 | IoU = 0.75:0.95]
airplane	  0.265101742197	  0.336784741144	@ [catIds = 5 | IoU = 0.75:0.95]
bus     	  0.506939553456	  0.576223776224	@ [catIds = 6 | IoU = 0.75:0.95]
train   	  0.543768680546	  0.619081272085	@ [catIds = 7 | IoU = 0.75:0.95]
truck   	  0.466789002359	  0.569473684211	@ [catIds = 8 | IoU = 0.75:0.95]
boat    	  0.243240214021	  0.434782608696	@ [catIds = 9 | IoU = 0.75:0.95]
traffic light	  0.151773373204	  0.247641509434	@ [catIds = 10 | IoU = 0.75:0.95]
fire hydrant	  0.125130565161	  0.214511041009	@ [catIds = 11 | IoU = 0.75:0.95]
stop sign	  0.534655476942	  0.592079207921	@ [catIds = 13 | IoU = 0.75:0.95]
parking meter	  0.591024636919	           0.656	@ [catIds = 14 | IoU = 0.75:0.95]
bench   	  0.360433078332	  0.446666666667	@ [catIds = 15 | IoU = 0.75:0.95]
bird    	  0.163951990963	  0.266666666667	@ [catIds = 16 | IoU = 0.75:0.95]
cat     	  0.253017466292	  0.323653395785	@ [catIds = 17 | IoU = 0.75:0.95]
dog     	   0.50183944325	  0.621782178218	@ [catIds = 18 | IoU = 0.75:0.95]
horse   	  0.503766219726	  0.602752293578	@ [catIds = 19 | IoU = 0.75:0.95]
sheep   	  0.433430258331	  0.515441176471	@ [catIds = 20 | IoU = 0.75:0.95]
cow     	  0.371547820062	  0.458757062147	@ [catIds = 21 | IoU = 0.75:0.95]
elephant	  0.431810313684	  0.508064516129	@ [catIds = 22 | IoU = 0.75:0.95]
bear    	  0.469662520612	  0.569841269841	@ [catIds = 23 | IoU = 0.75:0.95]
zebra   	  0.561178963685	  0.630985915493	@ [catIds = 24 | IoU = 0.75:0.95]
giraffe 	  0.520801008199	  0.591729323308	@ [catIds = 25 | IoU = 0.75:0.95]
backpack	  0.518963541477	  0.603448275862	@ [catIds = 27 | IoU = 0.75:0.95]
umbrella	  0.079599682631	  0.220485175202	@ [catIds = 28 | IoU = 0.75:0.95]
handbag 	  0.247047492367	  0.361670761671	@ [catIds = 31 | IoU = 0.75:0.95]
tie     	  0.076837313457	  0.199259259259	@ [catIds = 32 | IoU = 0.75:0.95]
suitcase	  0.211181832518	  0.286507936508	@ [catIds = 33 | IoU = 0.75:0.95]
frisbee 	  0.258745012969	   0.38127090301	@ [catIds = 34 | IoU = 0.75:0.95]
skis    	  0.534406260832	  0.631304347826	@ [catIds = 35 | IoU = 0.75:0.95]
snowboard	  0.125442089271	  0.208298755187	@ [catIds = 36 | IoU = 0.75:0.95]
sports ball	  0.230830367417	  0.289855072464	@ [catIds = 37 | IoU = 0.75:0.95]
kite    	  0.340022919727	  0.404615384615	@ [catIds = 38 | IoU = 0.75:0.95]
baseball bat	  0.277040371143	  0.395107033639	@ [catIds = 39 | IoU = 0.75:0.95]
baseball glove	  0.124316570025	  0.228965517241	@ [catIds = 40 | IoU = 0.75:0.95]
skateboard	  0.198178771796	  0.285135135135	@ [catIds = 41 | IoU = 0.75:0.95]
surfboard	  0.376615874678	  0.437988826816	@ [catIds = 42 | IoU = 0.75:0.95]
tennis racket	  0.230449641065	  0.321348314607	@ [catIds = 43 | IoU = 0.75:0.95]
bottle  	  0.289320524913	  0.384888888889	@ [catIds = 44 | IoU = 0.75:0.95]
wine glass	  0.281736551176	  0.400987166831	@ [catIds = 46 | IoU = 0.75:0.95]
cup     	  0.232339500378	  0.329032258065	@ [catIds = 47 | IoU = 0.75:0.95]
fork    	  0.313741871895	  0.436201117318	@ [catIds = 48 | IoU = 0.75:0.95]
knife   	  0.270963949456	  0.366511627907	@ [catIds = 49 | IoU = 0.75:0.95]
spoon   	  0.114476436833	  0.232615384615	@ [catIds = 50 | IoU = 0.75:0.95]
bowl    	  0.110168582781	  0.234782608696	@ [catIds = 51 | IoU = 0.75:0.95]
banana  	  0.287519372849	  0.459390048154	@ [catIds = 52 | IoU = 0.75:0.95]
apple   	  0.125290024795	  0.271351351351	@ [catIds = 53 | IoU = 0.75:0.95]
sandwich	  0.149123569354	  0.313559322034	@ [catIds = 54 | IoU = 0.75:0.95]
orange  	  0.253159323203	  0.432768361582	@ [catIds = 55 | IoU = 0.75:0.95]
broccoli	  0.242708860102	  0.426666666667	@ [catIds = 56 | IoU = 0.75:0.95]
carrot  	  0.106111730022	  0.253205128205	@ [catIds = 57 | IoU = 0.75:0.95]
hot dog 	  0.124572446135	  0.265205479452	@ [catIds = 58 | IoU = 0.75:0.95]
pizza   	    0.2530241152	          0.3648	@ [catIds = 59 | IoU = 0.75:0.95]
donut   	  0.374520513012	  0.484507042254	@ [catIds = 60 | IoU = 0.75:0.95]
cake    	  0.370389574168	  0.496341463415	@ [catIds = 61 | IoU = 0.75:0.95]
chair   	  0.246224308803	  0.398709677419	@ [catIds = 62 | IoU = 0.75:0.95]
couch   	  0.175922097678	  0.295539243365	@ [catIds = 63 | IoU = 0.75:0.95]
potted plant	  0.277916950055	  0.466666666667	@ [catIds = 64 | IoU = 0.75:0.95]
bed     	  0.153411455682	  0.293567251462	@ [catIds = 65 | IoU = 0.75:0.95]
dining table	  0.258011428437	  0.411042944785	@ [catIds = 67 | IoU = 0.75:0.95]
toilet  	  0.175989403189	   0.34071942446	@ [catIds = 70 | IoU = 0.75:0.95]
tv      	  0.481984979318	  0.581005586592	@ [catIds = 72 | IoU = 0.75:0.95]
laptop  	  0.431237730448	  0.545833333333	@ [catIds = 73 | IoU = 0.75:0.95]
mouse   	  0.476306443666	  0.557575757576	@ [catIds = 74 | IoU = 0.75:0.95]
remote  	   0.46722999473	  0.550943396226	@ [catIds = 75 | IoU = 0.75:0.95]
keyboard	  0.222899126458	  0.344169611307	@ [catIds = 76 | IoU = 0.75:0.95]
cell phone	  0.360621293507	  0.469281045752	@ [catIds = 77 | IoU = 0.75:0.95]
microwave	  0.243375830417	   0.36106870229	@ [catIds = 78 | IoU = 0.75:0.95]
oven    	  0.429994691216	  0.552727272727	@ [catIds = 79 | IoU = 0.75:0.95]
toaster 	  0.200592524863	  0.318881118881	@ [catIds = 80 | IoU = 0.75:0.95]
sink    	  0.365374823197	  0.444444444444	@ [catIds = 81 | IoU = 0.75:0.95]
refrigerator	  0.238983286527	  0.373333333333	@ [catIds = 82 | IoU = 0.75:0.95]
book    	  0.434509038693	  0.536507936508	@ [catIds = 84 | IoU = 0.75:0.95]
clock   	 0.0719341656325	  0.187068201949	@ [catIds = 85 | IoU = 0.75:0.95]
vase    	  0.344563598134	  0.459925093633	@ [catIds = 86 | IoU = 0.75:0.95]
scissors	  0.249758381202	  0.402919708029	@ [catIds = 87 | IoU = 0.75:0.95]
teddy bear	  0.207685560055	  0.277777777778	@ [catIds = 88 | IoU = 0.75:0.95]
hair drier	  0.334815497526	  0.425263157895	@ [catIds = 89 | IoU = 0.75:0.95]
toothbrush	 0.0210156499521	 0.0727272727273	@ [catIds = 90 | IoU = 0.75:0.95]
person  	   0.13068073213	  0.197368421053	@ [catIds = 1 | IoU = 0.8:0.95]
bicycle 	  0.308241104057	  0.384893755219	@ [catIds = 2 | IoU = 0.8:0.95]
car     	  0.120585638521	  0.187898089172	@ [catIds = 3 | IoU = 0.8:0.95]
motorcycle	  0.226538581093	   0.31882168926	@ [catIds = 4 | IoU = 0.8:0.95]
airplane	  0.206960312526	  0.274523160763	@ [catIds = 5 | IoU = 0.8:0.95]
bus     	    0.4450331467	  0.517482517483	@ [catIds = 6 | IoU = 0.8:0.95]
train   	  0.491920719026	  0.570671378092	@ [catIds = 7 | IoU = 0.8:0.95]
truck   	  0.407302460707	  0.518421052632	@ [catIds = 8 | IoU = 0.8:0.95]
boat    	  0.196750799312	  0.376207729469	@ [catIds = 9 | IoU = 0.8:0.95]
traffic light	  0.114982618769	  0.193396226415	@ [catIds = 10 | IoU = 0.8:0.95]
fire hydrant	 0.0809729426253	  0.152602523659	@ [catIds = 11 | IoU = 0.8:0.95]
stop sign	  0.461622104766	  0.527227722772	@ [catIds = 13 | IoU = 0.8:0.95]
parking meter	  0.555053657025	            0.62	@ [catIds = 14 | IoU = 0.8:0.95]
bench   	  0.303696257665	          0.3875	@ [catIds = 15 | IoU = 0.8:0.95]
bird    	  0.135485777215	  0.223236009732	@ [catIds = 16 | IoU = 0.8:0.95]
cat     	  0.204875810864	  0.272833723653	@ [catIds = 17 | IoU = 0.8:0.95]
dog     	  0.424289707927	  0.554455445545	@ [catIds = 18 | IoU = 0.8:0.95]
horse   	  0.450080332263	  0.551605504587	@ [catIds = 19 | IoU = 0.8:0.95]
sheep   	  0.364061757603	  0.450367647059	@ [catIds = 20 | IoU = 0.8:0.95]
cow     	  0.304374223252	  0.388418079096	@ [catIds = 21 | IoU = 0.8:0.95]
elephant	  0.367832731312	  0.444892473118	@ [catIds = 22 | IoU = 0.8:0.95]
bear    	  0.406622956205	  0.506944444444	@ [catIds = 23 | IoU = 0.8:0.95]
zebra   	  0.499278068404	  0.577464788732	@ [catIds = 24 | IoU = 0.8:0.95]
giraffe 	  0.462798776853	  0.538533834586	@ [catIds = 25 | IoU = 0.8:0.95]
backpack	  0.461788168614	  0.549568965517	@ [catIds = 27 | IoU = 0.8:0.95]
umbrella	 0.0510154038759	  0.167789757412	@ [catIds = 28 | IoU = 0.8:0.95]
handbag 	  0.191645096462	  0.297911547912	@ [catIds = 31 | IoU = 0.8:0.95]
tie     	 0.0503827116468	  0.150462962963	@ [catIds = 32 | IoU = 0.8:0.95]
suitcase	  0.161723041584	  0.233134920635	@ [catIds = 33 | IoU = 0.8:0.95]
frisbee 	   0.20101947568	  0.316889632107	@ [catIds = 34 | IoU = 0.8:0.95]
skis    	  0.457940629762	  0.567391304348	@ [catIds = 35 | IoU = 0.8:0.95]
snowboard	  0.095745765124	  0.165975103734	@ [catIds = 36 | IoU = 0.8:0.95]
sports ball	  0.184801648405	  0.239130434783	@ [catIds = 37 | IoU = 0.8:0.95]
kite    	  0.280959236359	  0.344230769231	@ [catIds = 38 | IoU = 0.8:0.95]
baseball bat	  0.221529163888	  0.331039755352	@ [catIds = 39 | IoU = 0.8:0.95]
baseball glove	 0.0798815623545	  0.168965517241	@ [catIds = 40 | IoU = 0.8:0.95]
skateboard	  0.133517325418	  0.216216216216	@ [catIds = 41 | IoU = 0.8:0.95]
surfboard	  0.309871423056	  0.374301675978	@ [catIds = 42 | IoU = 0.8:0.95]
tennis racket	  0.177492909942	  0.263108614232	@ [catIds = 43 | IoU = 0.8:0.95]
bottle  	  0.214461494148	  0.312222222222	@ [catIds = 44 | IoU = 0.8:0.95]
wine glass	  0.223887445114	  0.335143139191	@ [catIds = 46 | IoU = 0.8:0.95]
cup     	   0.18932703965	  0.278592375367	@ [catIds = 47 | IoU = 0.8:0.95]
fork    	  0.261076893879	  0.375139664804	@ [catIds = 48 | IoU = 0.8:0.95]
knife   	  0.216174135969	  0.310465116279	@ [catIds = 49 | IoU = 0.8:0.95]
spoon   	 0.0839638480729	  0.186153846154	@ [catIds = 50 | IoU = 0.8:0.95]
bowl    	 0.0817037044363	  0.182806324111	@ [catIds = 51 | IoU = 0.8:0.95]
banana  	   0.23431579913	  0.396468699839	@ [catIds = 52 | IoU = 0.8:0.95]
apple   	 0.0907962526765	  0.213513513514	@ [catIds = 53 | IoU = 0.8:0.95]
sandwich	  0.119175983324	  0.258474576271	@ [catIds = 54 | IoU = 0.8:0.95]
orange  	  0.213101312963	  0.385593220339	@ [catIds = 55 | IoU = 0.8:0.95]
broccoli	  0.208679255086	  0.372807017544	@ [catIds = 56 | IoU = 0.8:0.95]
carrot  	 0.0729577702151	  0.189903846154	@ [catIds = 57 | IoU = 0.8:0.95]
hot dog 	  0.095382333827	  0.206849315068	@ [catIds = 58 | IoU = 0.8:0.95]
pizza   	  0.200765481192	            0.31	@ [catIds = 59 | IoU = 0.8:0.95]
donut   	  0.313684513057	  0.421654929577	@ [catIds = 60 | IoU = 0.8:0.95]
cake    	  0.320007122694	  0.435975609756	@ [catIds = 61 | IoU = 0.8:0.95]
chair   	  0.193888228021	  0.331451612903	@ [catIds = 62 | IoU = 0.8:0.95]
couch   	  0.136815732872	   0.24209486166	@ [catIds = 63 | IoU = 0.8:0.95]
potted plant	  0.229183762259	  0.403256704981	@ [catIds = 64 | IoU = 0.8:0.95]
bed     	  0.103516458164	   0.22514619883	@ [catIds = 65 | IoU = 0.8:0.95]
dining table	  0.213443969147	  0.354294478528	@ [catIds = 67 | IoU = 0.8:0.95]
toilet  	  0.142672670431	  0.291726618705	@ [catIds = 70 | IoU = 0.8:0.95]
tv      	  0.431429861291	  0.532122905028	@ [catIds = 72 | IoU = 0.8:0.95]
laptop  	  0.360715311424	  0.478298611111	@ [catIds = 73 | IoU = 0.8:0.95]
mouse   	  0.412934547608	  0.498917748918	@ [catIds = 74 | IoU = 0.8:0.95]
remote  	  0.393535940302	  0.483490566038	@ [catIds = 75 | IoU = 0.8:0.95]
keyboard	  0.161310690296	  0.269434628975	@ [catIds = 76 | IoU = 0.8:0.95]
cell phone	  0.300316550404	  0.403594771242	@ [catIds = 77 | IoU = 0.8:0.95]
microwave	  0.191666466096	  0.300572519084	@ [catIds = 78 | IoU = 0.8:0.95]
oven    	  0.370843527836	  0.495454545455	@ [catIds = 79 | IoU = 0.8:0.95]
toaster 	  0.162333467171	  0.269230769231	@ [catIds = 80 | IoU = 0.8:0.95]
sink    	  0.291301272984	  0.361111111111	@ [catIds = 81 | IoU = 0.8:0.95]
refrigerator	  0.191268251446	  0.315555555556	@ [catIds = 82 | IoU = 0.8:0.95]
book    	  0.369266431172	   0.47619047619	@ [catIds = 84 | IoU = 0.8:0.95]
clock   	 0.0479668456483	  0.135518157662	@ [catIds = 85 | IoU = 0.8:0.95]
vase    	  0.286571030805	  0.401685393258	@ [catIds = 86 | IoU = 0.8:0.95]
scissors	  0.205232881348	   0.34397810219	@ [catIds = 87 | IoU = 0.8:0.95]
teddy bear	  0.163394879209	  0.229166666667	@ [catIds = 88 | IoU = 0.8:0.95]
hair drier	  0.284541004493	  0.373684210526	@ [catIds = 89 | IoU = 0.8:0.95]
toothbrush	0.000798466943469	 0.0454545454545	@ [catIds = 90 | IoU = 0.8:0.95]
person  	 0.0847326463297	  0.146198830409	@ [catIds = 1 | IoU = 0.85:0.95]
bicycle 	  0.231101450954	   0.30642417494	@ [catIds = 2 | IoU = 0.85:0.95]
car     	 0.0790087570726	  0.133757961783	@ [catIds = 3 | IoU = 0.85:0.95]
motorcycle	  0.158779065984	  0.242787625999	@ [catIds = 4 | IoU = 0.85:0.95]
airplane	  0.139423951817	  0.200726612171	@ [catIds = 5 | IoU = 0.85:0.95]
bus     	  0.366218699876	  0.447552447552	@ [catIds = 6 | IoU = 0.85:0.95]
train   	   0.41935650894	  0.504122497055	@ [catIds = 7 | IoU = 0.85:0.95]
truck   	  0.322730280465	  0.445614035088	@ [catIds = 8 | IoU = 0.85:0.95]
boat    	  0.137411810166	  0.297906602254	@ [catIds = 9 | IoU = 0.85:0.95]
traffic light	 0.0753011412405	  0.134433962264	@ [catIds = 10 | IoU = 0.85:0.95]
fire hydrant	 0.0462468646571	  0.096214511041	@ [catIds = 11 | IoU = 0.85:0.95]
stop sign	  0.362867625602	  0.438943894389	@ [catIds = 13 | IoU = 0.85:0.95]
parking meter	  0.495102023867	            0.56	@ [catIds = 14 | IoU = 0.85:0.95]
bench   	  0.213135017729	             0.3	@ [catIds = 15 | IoU = 0.85:0.95]
bird    	   0.10509789808	   0.17599351176	@ [catIds = 16 | IoU = 0.85:0.95]
cat     	  0.147553570105	  0.210772833724	@ [catIds = 17 | IoU = 0.85:0.95]
dog     	  0.320899126631	   0.46204620462	@ [catIds = 18 | IoU = 0.85:0.95]
horse   	   0.37812668276	  0.484709480122	@ [catIds = 19 | IoU = 0.85:0.95]
sheep   	  0.276985651462	  0.366421568627	@ [catIds = 20 | IoU = 0.85:0.95]
cow     	  0.226828494763	  0.306967984934	@ [catIds = 21 | IoU = 0.85:0.95]
elephant	  0.285476535588	  0.363799283154	@ [catIds = 22 | IoU = 0.85:0.95]
bear    	  0.322959564765	  0.424603174603	@ [catIds = 23 | IoU = 0.85:0.95]
zebra   	  0.413405429966	   0.50234741784	@ [catIds = 24 | IoU = 0.85:0.95]
giraffe 	  0.380102913299	  0.462406015038	@ [catIds = 25 | IoU = 0.85:0.95]
backpack	  0.384136255668	  0.477011494253	@ [catIds = 27 | IoU = 0.85:0.95]
umbrella	 0.0248894578297	   0.11051212938	@ [catIds = 28 | IoU = 0.85:0.95]
handbag 	  0.127402656427	  0.224406224406	@ [catIds = 31 | IoU = 0.85:0.95]
tie     	 0.0266027164964	 0.0981481481481	@ [catIds = 32 | IoU = 0.85:0.95]
suitcase	  0.106406166551	  0.169312169312	@ [catIds = 33 | IoU = 0.85:0.95]
frisbee 	  0.137355470678	  0.238573021182	@ [catIds = 34 | IoU = 0.85:0.95]
skis    	  0.359191155832	  0.478260869565	@ [catIds = 35 | IoU = 0.85:0.95]
snowboard	 0.0656220524057	  0.117565698479	@ [catIds = 36 | IoU = 0.85:0.95]
sports ball	  0.124494248609	  0.178743961353	@ [catIds = 37 | IoU = 0.85:0.95]
kite    	  0.213290939541	  0.276923076923	@ [catIds = 38 | IoU = 0.85:0.95]
baseball bat	  0.154365058338	  0.250764525994	@ [catIds = 39 | IoU = 0.85:0.95]
baseball glove	 0.0396591204373	  0.105747126437	@ [catIds = 40 | IoU = 0.85:0.95]
skateboard	 0.0656921902899	  0.137387387387	@ [catIds = 41 | IoU = 0.85:0.95]
surfboard	  0.230029064349	  0.299813780261	@ [catIds = 42 | IoU = 0.85:0.95]
tennis racket	  0.121400327586	  0.193508114856	@ [catIds = 43 | IoU = 0.85:0.95]
bottle  	  0.136938635973	  0.223703703704	@ [catIds = 44 | IoU = 0.85:0.95]
wine glass	  0.155308505352	  0.257650542942	@ [catIds = 46 | IoU = 0.85:0.95]
cup     	  0.143112170652	  0.221896383187	@ [catIds = 47 | IoU = 0.85:0.95]
fork    	  0.200398488822	  0.302048417132	@ [catIds = 48 | IoU = 0.85:0.95]
knife   	  0.161208568083	  0.249612403101	@ [catIds = 49 | IoU = 0.85:0.95]
spoon   	 0.0533287861605	  0.137435897436	@ [catIds = 50 | IoU = 0.85:0.95]
bowl    	 0.0530731792399	  0.129117259552	@ [catIds = 51 | IoU = 0.85:0.95]
banana  	  0.170392479662	  0.317817014446	@ [catIds = 52 | IoU = 0.85:0.95]
apple   	 0.0564722509005	  0.148648648649	@ [catIds = 53 | IoU = 0.85:0.95]
sandwich	 0.0881082932991	  0.196327683616	@ [catIds = 54 | IoU = 0.85:0.95]
orange  	  0.163822570658	  0.318267419962	@ [catIds = 55 | IoU = 0.85:0.95]
broccoli	  0.164917621118	  0.302923976608	@ [catIds = 56 | IoU = 0.85:0.95]
carrot  	 0.0376771217144	  0.119658119658	@ [catIds = 57 | IoU = 0.85:0.95]
hot dog 	 0.0665947147436	  0.145205479452	@ [catIds = 58 | IoU = 0.85:0.95]
pizza   	  0.151113763901	           0.248	@ [catIds = 59 | IoU = 0.85:0.95]
donut   	  0.238993214293	  0.345070422535	@ [catIds = 60 | IoU = 0.85:0.95]
cake    	  0.251420258679	  0.353658536585	@ [catIds = 61 | IoU = 0.85:0.95]
chair   	  0.123648722454	  0.244086021505	@ [catIds = 62 | IoU = 0.85:0.95]
couch   	 0.0935197956266	  0.181441746659	@ [catIds = 63 | IoU = 0.85:0.95]
potted plant	   0.17067495543	  0.326947637292	@ [catIds = 64 | IoU = 0.85:0.95]
bed     	 0.0642005136807	  0.156920077973	@ [catIds = 65 | IoU = 0.85:0.95]
dining table	  0.150497200042	  0.276073619632	@ [catIds = 67 | IoU = 0.85:0.95]
toilet  	  0.107424005909	  0.237410071942	@ [catIds = 70 | IoU = 0.85:0.95]
tv      	  0.364489312015	  0.469273743017	@ [catIds = 72 | IoU = 0.85:0.95]
laptop  	  0.264621054433	  0.383101851852	@ [catIds = 73 | IoU = 0.85:0.95]
mouse   	  0.330849699435	  0.422799422799	@ [catIds = 74 | IoU = 0.85:0.95]
remote  	  0.288118044907	   0.38679245283	@ [catIds = 75 | IoU = 0.85:0.95]
keyboard	   0.10051668565	  0.190812720848	@ [catIds = 76 | IoU = 0.85:0.95]
cell phone	  0.230916515278	  0.324618736383	@ [catIds = 77 | IoU = 0.85:0.95]
microwave	  0.124621769222	   0.22010178117	@ [catIds = 78 | IoU = 0.85:0.95]
oven    	  0.295190463696	  0.412121212121	@ [catIds = 79 | IoU = 0.85:0.95]
toaster 	  0.120566127418	  0.212121212121	@ [catIds = 80 | IoU = 0.85:0.95]
sink    	   0.17246581801	  0.259259259259	@ [catIds = 81 | IoU = 0.85:0.95]
refrigerator	   0.14170909027	  0.254814814815	@ [catIds = 82 | IoU = 0.85:0.95]
book    	  0.279145244107	  0.388888888889	@ [catIds = 84 | IoU = 0.85:0.95]
clock   	 0.0292942301224	 0.0882787127251	@ [catIds = 85 | IoU = 0.85:0.95]
vase    	  0.210812228569	  0.322097378277	@ [catIds = 86 | IoU = 0.85:0.95]
scissors	  0.144442997248	   0.26399026764	@ [catIds = 87 | IoU = 0.85:0.95]
teddy bear	  0.097629512756	  0.157407407407	@ [catIds = 88 | IoU = 0.85:0.95]
hair drier	  0.213077976336	  0.298245614035	@ [catIds = 89 | IoU = 0.85:0.95]
toothbrush	0.000532311295646	  0.030303030303	@ [catIds = 90 | IoU = 0.85:0.95]
person  	 0.0358687436688	 0.0789473684211	@ [catIds = 1 | IoU = 0.9:0.95]
bicycle 	  0.141050768847	  0.211329683585	@ [catIds = 2 | IoU = 0.9:0.95]
car     	 0.0477819234172	 0.0891719745223	@ [catIds = 3 | IoU = 0.9:0.95]
motorcycle	 0.0811089993917	  0.152241918665	@ [catIds = 4 | IoU = 0.9:0.95]
airplane	 0.0766715346778	  0.125340599455	@ [catIds = 5 | IoU = 0.9:0.95]
bus     	  0.264307063955	  0.353146853147	@ [catIds = 6 | IoU = 0.9:0.95]
train   	  0.315260263511	  0.406360424028	@ [catIds = 7 | IoU = 0.9:0.95]
truck   	  0.203337196907	  0.342105263158	@ [catIds = 8 | IoU = 0.9:0.95]
boat    	 0.0690765570781	  0.210144927536	@ [catIds = 9 | IoU = 0.9:0.95]
traffic light	 0.0362016098063	 0.0766509433962	@ [catIds = 10 | IoU = 0.9:0.95]
fire hydrant	 0.0220739624087	 0.0488958990536	@ [catIds = 11 | IoU = 0.9:0.95]
stop sign	  0.250690240562	  0.331683168317	@ [catIds = 13 | IoU = 0.9:0.95]
parking meter	   0.39545403543	  0.466666666667	@ [catIds = 14 | IoU = 0.9:0.95]
bench   	  0.118135510462	  0.191666666667	@ [catIds = 15 | IoU = 0.9:0.95]
bird    	 0.0634750595171	   0.11800486618	@ [catIds = 16 | IoU = 0.9:0.95]
cat     	 0.0804542179973	  0.138173302108	@ [catIds = 17 | IoU = 0.9:0.95]
dog     	  0.190408247183	  0.329207920792	@ [catIds = 18 | IoU = 0.9:0.95]
horse   	  0.265263262707	  0.378440366972	@ [catIds = 19 | IoU = 0.9:0.95]
sheep   	  0.165315996419	  0.255514705882	@ [catIds = 20 | IoU = 0.9:0.95]
cow     	  0.124116939965	  0.196327683616	@ [catIds = 21 | IoU = 0.9:0.95]
elephant	  0.184647389104	  0.254032258065	@ [catIds = 22 | IoU = 0.9:0.95]
bear    	  0.199372993208	  0.301587301587	@ [catIds = 23 | IoU = 0.9:0.95]
zebra   	  0.285848099306	  0.394366197183	@ [catIds = 24 | IoU = 0.9:0.95]
giraffe 	  0.268809827374	  0.360902255639	@ [catIds = 25 | IoU = 0.9:0.95]
backpack	  0.278320844649	  0.370689655172	@ [catIds = 27 | IoU = 0.9:0.95]
umbrella	0.00709310410109	 0.0592991913747	@ [catIds = 28 | IoU = 0.9:0.95]
handbag 	  0.053590021204	  0.133906633907	@ [catIds = 31 | IoU = 0.9:0.95]
tie     	 0.0063822494492	 0.0462962962963	@ [catIds = 32 | IoU = 0.9:0.95]
suitcase	 0.0423221789276	 0.0873015873016	@ [catIds = 33 | IoU = 0.9:0.95]
frisbee 	 0.0745508989745	  0.153846153846	@ [catIds = 34 | IoU = 0.9:0.95]
skis    	  0.218684110291	  0.347826086957	@ [catIds = 35 | IoU = 0.9:0.95]
snowboard	 0.0311304296926	 0.0663900414938	@ [catIds = 36 | IoU = 0.9:0.95]
sports ball	 0.0348891656032	 0.0942028985507	@ [catIds = 37 | IoU = 0.9:0.95]
kite    	  0.111830197496	  0.173076923077	@ [catIds = 38 | IoU = 0.9:0.95]
baseball bat	 0.0750527637804	  0.154434250765	@ [catIds = 39 | IoU = 0.9:0.95]
baseball glove	 0.0122243519301	  0.051724137931	@ [catIds = 40 | IoU = 0.9:0.95]
skateboard	 0.0139727348478	 0.0608108108108	@ [catIds = 41 | IoU = 0.9:0.95]
surfboard	  0.127830194582	  0.195530726257	@ [catIds = 42 | IoU = 0.9:0.95]
tennis racket	 0.0721643639496	  0.121722846442	@ [catIds = 43 | IoU = 0.9:0.95]
