start result analysis from detection_results.pkl
python/lib/python2.7/site-packages/matplotlib/backends/
svg
svg
matplotlib.backends.backend_svg

    Compute the ratio of prediect correct V.S. class error V.S. localization error V.S. BG
    for different category objects' in multi scale
    
IoU threshold is between 0.1 and 0.5
Score threshold is 0.01
ClassName       	Detection Number	Correct                                         	Class error                                     	Localization error                              	BG trap                                         
                	                	small           	medium          	large           	small           	medium          	large           	small           	medium          	large           	small           	medium          	large           
================= unsorted =================
elephant        	           315.0	   0.67619047619	 0.0031746031746	  0.279365079365	 0.0412698412698
snowboard       	            55.0	  0.690909090909	 0.0727272727273	             0.2	 0.0363636363636
mouse           	           111.0	  0.693693693694	             0.0	 0.0540540540541	  0.252252252252
airplane        	           170.0	             0.7	0.00588235294118	  0.270588235294	 0.0235294117647
baseball glove  	           132.0	  0.704545454545	 0.0454545454545	 0.0454545454545	  0.204545454545
sports ball     	           244.0	  0.704918032787	 0.0122950819672	   0.19262295082	 0.0901639344262
microwave       	            55.0	  0.709090909091	 0.0363636363636	             0.0	  0.254545454545
toaster         	             7.0	  0.714285714286	             0.0	  0.142857142857	  0.142857142857
laptop          	           222.0	  0.716216216216	  0.027027027027	   0.18018018018	 0.0765765765766
tv              	           278.0	   0.73381294964	 0.0251798561151	 0.0971223021583	  0.143884892086
bus             	           282.0	  0.741134751773	 0.0390070921986	  0.145390070922	 0.0744680851064
zebra           	           302.0	  0.741721854305	             0.0	  0.215231788079	 0.0430463576159
train           	           206.0	  0.752427184466	0.00485436893204	  0.194174757282	 0.0485436893204
clock           	           253.0	  0.762845849802	             0.0	 0.0948616600791	  0.142292490119
skateboard      	           178.0	  0.775280898876	 0.0112359550562	  0.106741573034	  0.106741573034
giraffe         	           252.0	  0.781746031746	             0.0	  0.178571428571	 0.0396825396825
tennis racket   	           216.0	  0.782407407407	0.00925925925926	  0.143518518519	 0.0648148148148
horse           	           272.0	  0.783088235294	 0.0183823529412	  0.158088235294	 0.0404411764706
cat             	           210.0	  0.833333333333	0.00952380952381	  0.128571428571	 0.0285714285714
dog             	           206.0	  0.834951456311	0.00970873786408	  0.145631067961	0.00970873786408
bear            	            69.0	  0.869565217391	             0.0	  0.101449275362	 0.0289855072464
fire hydrant    	            95.0	  0.884210526316	             0.0	 0.0842105263158	 0.0315789473684
frisbee         	           111.0	   0.90990990991	             0.0	  0.045045045045	  0.045045045045
stop sign       	            62.0	  0.935483870968	             0.0	 0.0161290322581	 0.0483870967742
============================================
All Class       	         41007.0	  0.572463237984	  0.031653132392	  0.268563903724	    0.1273197259

    Compute the ratio of prediect correct V.S. class error V.S. localization error V.S. BG
    for different category objects' in multi scale
    
IoU threshold is between 0.1 and 0.5
Score threshold is 0.7
ClassName       	Detection Number	Correct                                         	Class error                                     	Localization error                              	BG trap                                         
                	                	small           	medium          	large           	small           	medium          	large           	small           	medium          	large           	small           	medium          	large           
================= unsorted =================
person          	         11085.0	  0.157690572846	  0.254397834912	  0.302119981958	0.00288678394226	0.00532250789355	0.00270635994587	 0.0628777627424	 0.0874154262517	 0.0556608028868	 0.0305818673884	 0.0255299954894	 0.0128101037438
bicycle         	           250.0	           0.096	           0.332	            0.28	           0.016	           0.024	             0.0	            0.06	           0.064	           0.092	           0.008	           0.012	           0.016
car             	          1730.0	  0.295953757225	   0.22774566474	 0.0820809248555	 0.0173410404624	 0.0138728323699	0.00578034682081	  0.103468208092	 0.0809248554913	 0.0294797687861	 0.0682080924855	 0.0560693641618	 0.0190751445087
motorcycle      	           328.0	 0.0487804878049	  0.286585365854	  0.423780487805	 0.0121951219512	 0.0182926829268	0.00609756097561	 0.0030487804878	 0.0579268292683	  0.121951219512	 0.0030487804878	             0.0	 0.0182926829268
airplane        	           150.0	            0.06	  0.186666666667	  0.506666666667	             0.0	             0.0	             0.0	            0.02	 0.0666666666667	            0.14	0.00666666666667	             0.0	 0.0133333333333
bus             	           241.0	 0.0248962655602	  0.199170124481	  0.560165975104	0.00829875518672	0.00829875518672	 0.0290456431535	0.00829875518672	 0.0331950207469	 0.0663900414938	0.00414937759336	 0.0248962655602	 0.0331950207469
train           	           187.0	             0.0	 0.0427807486631	  0.748663101604	             0.0	             0.0	             0.0	             0.0	 0.0427807486631	  0.117647058824	 0.0106951871658	 0.0160427807487	 0.0213903743316
truck           	           264.0	 0.0416666666667	  0.215909090909	  0.344696969697	 0.0113636363636	 0.0265151515152	 0.0189393939394	 0.0340909090909	  0.094696969697	 0.0492424242424	 0.0189393939394	 0.0871212121212	 0.0568181818182
boat            	           384.0	  0.161458333333	  0.216145833333	  0.192708333333	 0.0104166666667	       0.0078125	0.00260416666667	 0.0755208333333	  0.114583333333	       0.0859375	          0.0625	        0.046875	       0.0234375
traffic light   	           526.0	  0.488593155894	  0.163498098859	 0.0228136882129	0.00570342205323	             0.0	             0.0	  0.127376425856	 0.0209125475285	0.00950570342205	  0.121673003802	 0.0361216730038	0.00380228136882
fire hydrant    	            88.0	           0.125	  0.227272727273	  0.545454545455	             0.0	             0.0	             0.0	 0.0113636363636	 0.0227272727273	 0.0568181818182	             0.0	             0.0	 0.0113636363636
stop sign       	            61.0	  0.180327868852	  0.229508196721	  0.524590163934	             0.0	             0.0	             0.0	  0.016393442623	             0.0	             0.0	             0.0	 0.0491803278689	             0.0
parking meter   	            46.0	 0.0869565217391	  0.195652173913	  0.347826086957	             0.0	             0.0	             0.0	 0.0217391304348	  0.130434782609	  0.108695652174	 0.0434782608696	             0.0	 0.0652173913043
bench           	           229.0	 0.0786026200873	  0.165938864629	   0.35807860262	             0.0	 0.0218340611354	 0.0174672489083	 0.0218340611354	 0.0786026200873	  0.131004366812	 0.0349344978166	 0.0436681222707	 0.0480349344978
bird            	           376.0	  0.212765957447	  0.215425531915	  0.178191489362	             0.0	             0.0	             0.0	  0.204787234043	 0.0984042553191	 0.0265957446809	 0.0239361702128	 0.0186170212766	 0.0212765957447
cat             	           196.0	             0.0	 0.0663265306122	   0.80612244898	             0.0	             0.0	 0.0102040816327	             0.0	             0.0	 0.0867346938776	             0.0	             0.0	  0.030612244898
dog             	           190.0	 0.0105263157895	  0.194736842105	  0.663157894737	             0.0	0.00526315789474	             0.0	0.00526315789474	 0.0105263157895	             0.1	             0.0	             0.0	 0.0105263157895
horse           	           243.0	 0.0493827160494	  0.230452674897	  0.559670781893	             0.0	 0.0082304526749	             0.0	0.00411522633745	 0.0576131687243	 0.0534979423868	             0.0	 0.0329218106996	0.00411522633745
sheep           	           366.0	  0.106557377049	  0.265027322404	  0.289617486339	             0.0	0.00273224043716	 0.0109289617486	 0.0327868852459	 0.0737704918033	 0.0765027322404	 0.0874316939891	 0.0382513661202	  0.016393442623
cow             	           334.0	  0.224550898204	  0.221556886228	  0.302395209581	             0.0	0.00299401197605	             0.0	 0.0868263473054	 0.0748502994012	 0.0389221556886	 0.0209580838323	 0.0119760479042	 0.0149700598802
elephant        	           286.0	 0.0314685314685	  0.195804195804	   0.48951048951	             0.0	             0.0	 0.0034965034965	             0.0	  0.104895104895	  0.143356643357	 0.0034965034965	0.00699300699301	  0.020979020979
bear            	            67.0	             0.0	  0.149253731343	  0.731343283582	             0.0	             0.0	             0.0	             0.0	 0.0149253731343	 0.0746268656716	 0.0149253731343	             0.0	 0.0149253731343
zebra           	           272.0	 0.0588235294118	  0.220588235294	  0.514705882353	             0.0	             0.0	             0.0	 0.0220588235294	 0.0808823529412	 0.0845588235294	             0.0	0.00735294117647	 0.0110294117647
giraffe         	           232.0	0.00862068965517	  0.168103448276	  0.650862068966	             0.0	             0.0	             0.0	0.00431034482759	 0.0431034482759	  0.103448275862	             0.0	0.00431034482759	 0.0172413793103
backpack        	           163.0	  0.171779141104	  0.411042944785	  0.116564417178	 0.0245398773006	 0.0306748466258	0.00613496932515	 0.0184049079755	 0.0981595092025	 0.0490797546012	 0.0122699386503	 0.0368098159509	 0.0245398773006
umbrella        	           344.0	 0.0610465116279	   0.28488372093	  0.377906976744	 0.0174418604651	 0.0348837209302	0.00581395348837	 0.0203488372093	 0.0726744186047	 0.0872093023256	0.00581395348837	 0.0174418604651	 0.0145348837209
handbag         	           247.0	  0.137651821862	  0.271255060729	  0.113360323887	 0.0485829959514	 0.0526315789474	 0.0080971659919	 0.0728744939271	  0.080971659919	 0.0364372469636	 0.0728744939271	 0.0769230769231	 0.0283400809717
tie             	           174.0	  0.252873563218	  0.293103448276	  0.201149425287	 0.0747126436782	             0.0	             0.0	  0.051724137931	  0.051724137931	 0.0459770114943	 0.0114942528736	 0.0114942528736	0.00574712643678
suitcase        	           231.0	 0.0865800865801	  0.242424242424	  0.316017316017	  0.012987012987	0.00865800865801	0.00865800865801	  0.030303030303	  0.160173160173	 0.0909090909091	             0.0	  0.030303030303	  0.012987012987
frisbee         	           104.0	  0.384615384615	  0.442307692308	 0.0961538461538	             0.0	             0.0	             0.0	0.00961538461538	 0.0192307692308	0.00961538461538	 0.0288461538462	             0.0	0.00961538461538
skis            	           176.0	 0.0965909090909	  0.363636363636	  0.176136363636	0.00568181818182	0.00568181818182	             0.0	          0.0625	  0.130681818182	 0.0681818181818	 0.0170454545455	 0.0568181818182	 0.0170454545455
snowboard       	            43.0	  0.093023255814	  0.441860465116	  0.255813953488	 0.0232558139535	 0.0232558139535	             0.0	             0.0	  0.116279069767	 0.0232558139535	             0.0	 0.0232558139535	             0.0
sports ball     	           210.0	  0.628571428571	  0.128571428571	 0.0238095238095	 0.0047619047619	             0.0	             0.0	  0.138095238095	0.00952380952381	             0.0	  0.047619047619	 0.0190476190476	             0.0
kite            	           294.0	  0.394557823129	  0.142857142857	  0.102040816327	 0.0238095238095	0.00680272108844	 0.0272108843537	  0.102040816327	  0.047619047619	 0.0578231292517	 0.0272108843537	 0.0442176870748	 0.0238095238095
baseball bat    	           112.0	  0.116071428571	           0.375	  0.169642857143	0.00892857142857	0.00892857142857	             0.0	 0.0446428571429	  0.142857142857	 0.0892857142857	 0.0267857142857	 0.0178571428571	             0.0
baseball glove  	           109.0	  0.330275229358	  0.440366972477	 0.0366972477064	 0.0275229357798	0.00917431192661	             0.0	0.00917431192661	0.00917431192661	             0.0	  0.119266055046	 0.0183486238532	             0.0
skateboard      	           166.0	 0.0963855421687	   0.44578313253	  0.265060240964	             0.0	0.00602409638554	             0.0	 0.0180722891566	 0.0240963855422	 0.0542168674699	 0.0421686746988	 0.0421686746988	0.00602409638554
surfboard       	           226.0	  0.110619469027	  0.345132743363	  0.212389380531	0.00442477876106	0.00442477876106	0.00884955752212	 0.0663716814159	 0.0840707964602	  0.106194690265	 0.0221238938053	 0.0132743362832	 0.0221238938053
tennis racket   	           200.0	            0.11	            0.49	           0.235	           0.005	           0.005	             0.0	            0.02	           0.055	           0.035	            0.01	           0.025	            0.01
bottle          	           852.0	  0.244131455399	  0.298122065728	 0.0985915492958	0.00117370892019	0.00469483568075	0.00234741784038	 0.0680751173709	 0.0915492957746	 0.0164319248826	  0.103286384977	   0.06220657277	 0.0093896713615
wine glass      	           228.0	  0.171052631579	  0.298245614035	  0.214912280702	 0.0263157894737	 0.0175438596491	 0.0131578947368	  0.030701754386	  0.114035087719	 0.0394736842105	 0.0438596491228	 0.0175438596491	 0.0131578947368
cup             	           650.0	  0.192307692308	             0.3	  0.156923076923	 0.0123076923077	 0.0184615384615	0.00153846153846	 0.0492307692308	 0.0384615384615	 0.0184615384615	 0.0707692307692	  0.110769230769	 0.0307692307692
fork            	           128.0	       0.0390625	        0.265625	       0.3359375	             0.0	             0.0	       0.0078125	       0.0078125	       0.1015625	        0.109375	         0.03125	         0.09375	       0.0078125
knife           	           162.0	  0.172839506173	  0.259259259259	  0.179012345679	             0.0	0.00617283950617	             0.0	   0.12962962963	  0.111111111111	  0.037037037037	 0.0246913580247	 0.0555555555556	 0.0246913580247
spoon           	           143.0	   0.13986013986	  0.251748251748	   0.13986013986	  0.027972027972	  0.027972027972	             0.0	  0.048951048951	  0.111888111888	 0.0839160839161	 0.0979020979021	 0.0559440559441	  0.013986013986
bowl            	           498.0	 0.0803212851406	   0.21686746988	  0.226907630522	 0.0120481927711	 0.0140562248996	 0.0240963855422	 0.0220883534137	 0.0361445783133	 0.0843373493976	   0.10843373494	 0.0943775100402	 0.0803212851406
banana          	           279.0	 0.0215053763441	  0.225806451613	  0.229390681004	             0.0	             0.0	0.00358422939068	 0.0179211469534	  0.218637992832	  0.175627240143	0.00358422939068	 0.0465949820789	 0.0573476702509
apple           	           174.0	 0.0574712643678	   0.17816091954	  0.137931034483	0.00574712643678	             0.0	 0.0402298850575	 0.0287356321839	  0.137931034483	  0.183908045977	0.00574712643678	 0.0977011494253	  0.126436781609
sandwich        	           109.0	             0.0	 0.0733944954128	  0.559633027523	             0.0	 0.0183486238532	 0.0275229357798	             0.0	 0.0366972477064	  0.229357798165	             0.0	0.00917431192661	  0.045871559633
orange          	           250.0	           0.052	           0.188	           0.152	             0.0	           0.068	           0.044	           0.008	            0.16	            0.18	           0.008	           0.072	           0.068
broccoli        	           312.0	0.00320512820513	  0.285256410256	  0.179487179487	             0.0	0.00641025641026	 0.0160256410256	0.00641025641026	  0.189102564103	   0.11858974359	 0.0128205128205	  0.108974358974	 0.0737179487179
carrot          	           355.0	 0.0535211267606	  0.239436619718	 0.0676056338028	0.00281690140845	 0.0647887323944	0.00281690140845	  0.101408450704	  0.202816901408	 0.0394366197183	 0.0647887323944	  0.140845070423	 0.0197183098592
hot dog         	            69.0	 0.0144927536232	  0.289855072464	  0.347826086957	             0.0	             0.0	 0.0289855072464	 0.0144927536232	  0.130434782609	  0.159420289855	             0.0	 0.0144927536232	             0.0
pizza           	           247.0	 0.0242914979757	  0.210526315789	  0.493927125506	             0.0	0.00404858299595	             0.0	0.00404858299595	 0.0728744939271	  0.105263157895	 0.0121457489879	 0.0485829959514	 0.0242914979757
donut           	           277.0	  0.140794223827	  0.198555956679	  0.249097472924	             0.0	 0.0072202166065	 0.0108303249097	  0.151624548736	  0.108303249097	  0.072202166065	 0.0072202166065	  0.028880866426	 0.0252707581227
cake            	           244.0	 0.0737704918033	  0.270491803279	  0.295081967213	0.00409836065574	 0.0122950819672	0.00409836065574	 0.0245901639344	  0.127049180328	  0.094262295082	 0.0409836065574	 0.0204918032787	 0.0327868852459
chair           	          1203.0	 0.0798004987531	  0.318370739817	  0.181213632585	  0.050706566916	 0.0191188694929	 0.0182876142976	 0.0290939318371	  0.103906899418	 0.0822942643392	 0.0199501246883	 0.0615128844555	 0.0357439733998
couch           	           186.0	             0.0	 0.0215053763441	  0.591397849462	             0.0	             0.0	 0.0322580645161	             0.0	  0.010752688172	  0.311827956989	             0.0	0.00537634408602	 0.0268817204301
potted plant    	           267.0	  0.063670411985	   0.40074906367	  0.213483146067	0.00374531835206	             0.0	             0.0	 0.0337078651685	 0.0861423220974	  0.104868913858	 0.0112359550562	 0.0561797752809	 0.0262172284644
bed             	           138.0	             0.0	 0.0217391304348	   0.63768115942	             0.0	             0.0	0.00724637681159	             0.0	             0.0	  0.275362318841	             0.0	0.00724637681159	 0.0507246376812
dining table    	           489.0	0.00613496932515	 0.0613496932515	  0.509202453988	             0.0	0.00204498977505	 0.0204498977505	 0.0081799591002	 0.0286298568507	  0.255623721881	0.00204498977505	 0.0306748466258	 0.0756646216769
toilet          	           169.0	0.00591715976331	  0.112426035503	  0.621301775148	             0.0	             0.0	             0.0	             0.0	 0.0236686390533	  0.118343195266	             0.0	 0.0295857988166	 0.0887573964497
tv              	           244.0	 0.0409836065574	  0.241803278689	  0.504098360656	             0.0	 0.0122950819672	             0.0	0.00409836065574	 0.0122950819672	 0.0614754098361	0.00409836065574	 0.0737704918033	 0.0450819672131
laptop          	           198.0	0.00505050505051	  0.161616161616	   0.60101010101	             0.0	             0.0	  0.030303030303	             0.0	  0.020202020202	  0.111111111111	             0.0	 0.0505050505051	  0.020202020202
mouse           	           101.0	  0.346534653465	   0.29702970297	  0.108910891089	             0.0	             0.0	             0.0	0.00990099009901	  0.019801980198	0.00990099009901	 0.0792079207921	  0.118811881188	0.00990099009901
remote          	           228.0	  0.350877192982	  0.271929824561	 0.0789473684211	 0.0131578947368	             0.0	             0.0	 0.0833333333333	 0.0789473684211	 0.0219298245614	 0.0482456140351	 0.0482456140351	0.00438596491228
keyboard        	           146.0	0.00684931506849	  0.308219178082	  0.390410958904	             0.0	  0.013698630137	0.00684931506849	             0.0	  0.041095890411	 0.0753424657534	  0.013698630137	  0.130136986301	  0.013698630137
cell phone      	           193.0	  0.264248704663	  0.300518134715	  0.145077720207	0.00518134715026	             0.0	             0.0	 0.0518134715026	 0.0777202072539	 0.0466321243523	 0.0466321243523	 0.0569948186528	0.00518134715026
microwave       	            46.0	 0.0217391304348	  0.434782608696	  0.282608695652	             0.0	 0.0217391304348	 0.0217391304348	             0.0	             0.0	             0.0	 0.0217391304348	  0.130434782609	 0.0652173913043
oven            	           106.0	             0.0	 0.0754716981132	  0.547169811321	             0.0	             0.0	             0.0	             0.0	 0.0660377358491	  0.188679245283	0.00943396226415	 0.0283018867925	 0.0849056603774
toaster         	             7.0	  0.142857142857	  0.428571428571	  0.142857142857	             0.0	             0.0	             0.0	             0.0	  0.142857142857	             0.0	             0.0	  0.142857142857	             0.0
sink            	           223.0	 0.0493273542601	  0.273542600897	  0.264573991031	             0.0	             0.0	             0.0	 0.0403587443946	  0.134529147982	  0.112107623318	0.00448430493274	 0.0493273542601	 0.0717488789238
refrigerator    	           104.0	             0.0	 0.0384615384615	  0.682692307692	             0.0	             0.0	0.00961538461538	             0.0	             0.0	  0.163461538462	             0.0	 0.0384615384615	 0.0673076923077
book            	           777.0	  0.148005148005	  0.199485199485	  0.047619047619	  0.001287001287	             0.0	  0.002574002574	  0.191763191763	  0.187902187902	 0.0540540540541	 0.0862290862291	 0.0656370656371	  0.015444015444
clock           	           232.0	  0.245689655172	   0.35775862069	  0.193965517241	             0.0	             0.0	             0.0	 0.0431034482759	 0.0172413793103	0.00862068965517	 0.0689655172414	 0.0387931034483	 0.0258620689655
vase            	           231.0	  0.181818181818	  0.246753246753	  0.168831168831	  0.021645021645	  0.012987012987	             0.0	  0.021645021645	 0.0909090909091	  0.025974025974	 0.0822510822511	 0.0952380952381	 0.0519480519481
scissors        	            24.0	             0.0	  0.166666666667	  0.541666666667	             0.0	             0.0	             0.0	             0.0	 0.0416666666667	  0.208333333333	 0.0416666666667	             0.0	             0.0
teddy bear      	           178.0	 0.0280898876404	  0.140449438202	  0.511235955056	             0.0	 0.0112359550562	 0.0112359550562	0.00561797752809	 0.0505617977528	   0.14606741573	             0.0	 0.0449438202247	 0.0505617977528
hair drier      	             4.0	             0.0	             0.0	             0.0	             0.0	             0.0	             0.0	             0.0	            0.75	            0.25	             0.0	             0.0	             0.0
toothbrush      	            45.0	  0.155555555556	  0.244444444444	  0.133333333333	             0.0	             0.0	             0.0	  0.111111111111	  0.177777777778	 0.0888888888889	 0.0666666666667	 0.0222222222222	             0.0
============================================
All Class       	         31446.0	  0.146409718247	  0.244800610571	  0.277427971761	0.00750492908478	0.00874515041659	0.00597850283025	 0.0564459708707	 0.0838262418114	 0.0699930038797	 0.0359028175285	 0.0401322902754	  0.022832792724
================== sorted =================
hair drier      	             4.0	             0.0	             0.0	             0.0	             0.0	             0.0	             0.0	             0.0	            0.75	            0.25	             0.0	             0.0	             0.0
carrot          	           355.0	 0.0535211267606	  0.239436619718	 0.0676056338028	0.00281690140845	 0.0647887323944	0.00281690140845	  0.101408450704	  0.202816901408	 0.0394366197183	 0.0647887323944	  0.140845070423	 0.0197183098592
apple           	           174.0	 0.0574712643678	   0.17816091954	  0.137931034483	0.00574712643678	             0.0	 0.0402298850575	 0.0287356321839	  0.137931034483	  0.183908045977	0.00574712643678	 0.0977011494253	  0.126436781609
orange          	           250.0	           0.052	           0.188	           0.152	             0.0	           0.068	           0.044	           0.008	            0.16	            0.18	           0.008	           0.072	           0.068
book            	           777.0	  0.148005148005	  0.199485199485	  0.047619047619	  0.001287001287	             0.0	  0.002574002574	  0.191763191763	  0.187902187902	 0.0540540540541	 0.0862290862291	 0.0656370656371	  0.015444015444
broccoli        	           312.0	0.00320512820513	  0.285256410256	  0.179487179487	             0.0	0.00641025641026	 0.0160256410256	0.00641025641026	  0.189102564103	   0.11858974359	 0.0128205128205	  0.108974358974	 0.0737179487179
banana          	           279.0	 0.0215053763441	  0.225806451613	  0.229390681004	             0.0	             0.0	0.00358422939068	 0.0179211469534	  0.218637992832	  0.175627240143	0.00358422939068	 0.0465949820789	 0.0573476702509
handbag         	           247.0	  0.137651821862	  0.271255060729	  0.113360323887	 0.0485829959514	 0.0526315789474	 0.0080971659919	 0.0728744939271	  0.080971659919	 0.0364372469636	 0.0728744939271	 0.0769230769231	 0.0283400809717
bowl            	           498.0	 0.0803212851406	   0.21686746988	  0.226907630522	 0.0120481927711	 0.0140562248996	 0.0240963855422	 0.0220883534137	 0.0361445783133	 0.0843373493976	   0.10843373494	 0.0943775100402	 0.0803212851406
spoon           	           143.0	   0.13986013986	  0.251748251748	   0.13986013986	  0.027972027972	  0.027972027972	             0.0	  0.048951048951	  0.111888111888	 0.0839160839161	 0.0979020979021	 0.0559440559441	  0.013986013986
toothbrush      	            45.0	  0.155555555556	  0.244444444444	  0.133333333333	             0.0	             0.0	             0.0	  0.111111111111	  0.177777777778	 0.0888888888889	 0.0666666666667	 0.0222222222222	             0.0
boat            	           384.0	  0.161458333333	  0.216145833333	  0.192708333333	 0.0104166666667	       0.0078125	0.00260416666667	 0.0755208333333	  0.114583333333	       0.0859375	          0.0625	        0.046875	       0.0234375
dining table    	           489.0	0.00613496932515	 0.0613496932515	  0.509202453988	             0.0	0.00204498977505	 0.0204498977505	 0.0081799591002	 0.0286298568507	  0.255623721881	0.00204498977505	 0.0306748466258	 0.0756646216769
chair           	          1203.0	 0.0798004987531	  0.318370739817	  0.181213632585	  0.050706566916	 0.0191188694929	 0.0182876142976	 0.0290939318371	  0.103906899418	 0.0822942643392	 0.0199501246883	 0.0615128844555	 0.0357439733998
sink            	           223.0	 0.0493273542601	  0.273542600897	  0.264573991031	             0.0	             0.0	             0.0	 0.0403587443946	  0.134529147982	  0.112107623318	0.00448430493274	 0.0493273542601	 0.0717488789238
donut           	           277.0	  0.140794223827	  0.198555956679	  0.249097472924	             0.0	 0.0072202166065	 0.0108303249097	  0.151624548736	  0.108303249097	  0.072202166065	 0.0072202166065	  0.028880866426	 0.0252707581227
vase            	           231.0	  0.181818181818	  0.246753246753	  0.168831168831	  0.021645021645	  0.012987012987	             0.0	  0.021645021645	 0.0909090909091	  0.025974025974	 0.0822510822511	 0.0952380952381	 0.0519480519481
truck           	           264.0	 0.0416666666667	  0.215909090909	  0.344696969697	 0.0113636363636	 0.0265151515152	 0.0189393939394	 0.0340909090909	  0.094696969697	 0.0492424242424	 0.0189393939394	 0.0871212121212	 0.0568181818182
bench           	           229.0	 0.0786026200873	  0.165938864629	   0.35807860262	             0.0	 0.0218340611354	 0.0174672489083	 0.0218340611354	 0.0786026200873	  0.131004366812	 0.0349344978166	 0.0436681222707	 0.0480349344978
car             	          1730.0	  0.295953757225	   0.22774566474	 0.0820809248555	 0.0173410404624	 0.0138728323699	0.00578034682081	  0.103468208092	 0.0809248554913	 0.0294797687861	 0.0682080924855	 0.0560693641618	 0.0190751445087
bird            	           376.0	  0.212765957447	  0.215425531915	  0.178191489362	             0.0	             0.0	             0.0	  0.204787234043	 0.0984042553191	 0.0265957446809	 0.0239361702128	 0.0186170212766	 0.0212765957447
knife           	           162.0	  0.172839506173	  0.259259259259	  0.179012345679	             0.0	0.00617283950617	             0.0	   0.12962962963	  0.111111111111	  0.037037037037	 0.0246913580247	 0.0555555555556	 0.0246913580247
couch           	           186.0	             0.0	 0.0215053763441	  0.591397849462	             0.0	             0.0	 0.0322580645161	             0.0	  0.010752688172	  0.311827956989	             0.0	0.00537634408602	 0.0268817204301
oven            	           106.0	             0.0	 0.0754716981132	  0.547169811321	             0.0	             0.0	             0.0	             0.0	 0.0660377358491	  0.188679245283	0.00943396226415	 0.0283018867925	 0.0849056603774
parking meter   	            46.0	 0.0869565217391	  0.195652173913	  0.347826086957	             0.0	             0.0	             0.0	 0.0217391304348	  0.130434782609	  0.108695652174	 0.0434782608696	             0.0	 0.0652173913043
sandwich        	           109.0	             0.0	 0.0733944954128	  0.559633027523	             0.0	 0.0183486238532	 0.0275229357798	             0.0	 0.0366972477064	  0.229357798165	             0.0	0.00917431192661	  0.045871559633
skis            	           176.0	 0.0965909090909	  0.363636363636	  0.176136363636	0.00568181818182	0.00568181818182	             0.0	          0.0625	  0.130681818182	 0.0681818181818	 0.0170454545455	 0.0568181818182	 0.0170454545455
cake            	           244.0	 0.0737704918033	  0.270491803279	  0.295081967213	0.00409836065574	 0.0122950819672	0.00409836065574	 0.0245901639344	  0.127049180328	  0.094262295082	 0.0409836065574	 0.0204918032787	 0.0327868852459
kite            	           294.0	  0.394557823129	  0.142857142857	  0.102040816327	 0.0238095238095	0.00680272108844	 0.0272108843537	  0.102040816327	  0.047619047619	 0.0578231292517	 0.0272108843537	 0.0442176870748	 0.0238095238095
fork            	           128.0	       0.0390625	        0.265625	       0.3359375	             0.0	             0.0	       0.0078125	       0.0078125	       0.1015625	        0.109375	         0.03125	         0.09375	       0.0078125
bottle          	           852.0	  0.244131455399	  0.298122065728	 0.0985915492958	0.00117370892019	0.00469483568075	0.00234741784038	 0.0680751173709	 0.0915492957746	 0.0164319248826	  0.103286384977	   0.06220657277	 0.0093896713615
suitcase        	           231.0	 0.0865800865801	  0.242424242424	  0.316017316017	  0.012987012987	0.00865800865801	0.00865800865801	  0.030303030303	  0.160173160173	 0.0909090909091	             0.0	  0.030303030303	  0.012987012987
cup             	           650.0	  0.192307692308	             0.3	  0.156923076923	 0.0123076923077	 0.0184615384615	0.00153846153846	 0.0492307692308	 0.0384615384615	 0.0184615384615	 0.0707692307692	  0.110769230769	 0.0307692307692
hot dog         	            69.0	 0.0144927536232	  0.289855072464	  0.347826086957	             0.0	             0.0	 0.0289855072464	 0.0144927536232	  0.130434782609	  0.159420289855	             0.0	 0.0144927536232	             0.0
bed             	           138.0	             0.0	 0.0217391304348	   0.63768115942	             0.0	             0.0	0.00724637681159	             0.0	             0.0	  0.275362318841	             0.0	0.00724637681159	 0.0507246376812
baseball bat    	           112.0	  0.116071428571	           0.375	  0.169642857143	0.00892857142857	0.00892857142857	             0.0	 0.0446428571429	  0.142857142857	 0.0892857142857	 0.0267857142857	 0.0178571428571	             0.0
sheep           	           366.0	  0.106557377049	  0.265027322404	  0.289617486339	             0.0	0.00273224043716	 0.0109289617486	 0.0327868852459	 0.0737704918033	 0.0765027322404	 0.0874316939891	 0.0382513661202	  0.016393442623
surfboard       	           226.0	  0.110619469027	  0.345132743363	  0.212389380531	0.00442477876106	0.00442477876106	0.00884955752212	 0.0663716814159	 0.0840707964602	  0.106194690265	 0.0221238938053	 0.0132743362832	 0.0221238938053
traffic light   	           526.0	  0.488593155894	  0.163498098859	 0.0228136882129	0.00570342205323	             0.0	             0.0	  0.127376425856	 0.0209125475285	0.00950570342205	  0.121673003802	 0.0361216730038	0.00380228136882
potted plant    	           267.0	  0.063670411985	   0.40074906367	  0.213483146067	0.00374531835206	             0.0	             0.0	 0.0337078651685	 0.0861423220974	  0.104868913858	 0.0112359550562	 0.0561797752809	 0.0262172284644
teddy bear      	           178.0	 0.0280898876404	  0.140449438202	  0.511235955056	             0.0	 0.0112359550562	 0.0112359550562	0.00561797752809	 0.0505617977528	   0.14606741573	             0.0	 0.0449438202247	 0.0505617977528
